abstract_sku,concrete_sku,price_type,store,currency,value_net,value_gross,price_data.volume_prices
,101509,DEFAULT,US,EUR,18682,,
,101509,ORIGINAL,US,EUR,20735,,
M64933,,DEFAULT,US,EUR,11703,,
M64933,,ORIGINAL,US,EUR,12981,,
,101515,DEFAULT,US,EUR,11703,,
,101515,ORIGINAL,US,EUR,12981,,
M39658,,DEFAULT,US,EUR,19388,,
M39658,,ORIGINAL,US,EUR,21520,,
,101560,DEFAULT,US,EUR,19388,,
,101560,ORIGINAL,US,EUR,21520,,
M15226,,DEFAULT,US,EUR,21648,,
M15226,,ORIGINAL,US,EUR,24031,,
,101759,DEFAULT,US,EUR,21648,,
,101759,ORIGINAL,US,EUR,24031,,
M79890,,DEFAULT,US,EUR,11188,,
M79890,,ORIGINAL,US,EUR,12408,,
,101828,DEFAULT,US,EUR,11188,,
,101828,ORIGINAL,US,EUR,12408,,
M74972,,DEFAULT,US,EUR,33218,,
M74972,,ORIGINAL,US,EUR,36886,,
,101863,DEFAULT,US,EUR,33218,,
,101863,ORIGINAL,US,EUR,36886,,
M74974,,DEFAULT,US,EUR,43428,,
M74974,,ORIGINAL,US,EUR,48231,,
,101865,DEFAULT,US,EUR,43428,,
,101865,ORIGINAL,US,EUR,48231,,
M74907,,DEFAULT,US,EUR,59929,,
M74907,,ORIGINAL,US,EUR,66565,,
,101940,DEFAULT,US,EUR,59929,,
,101940,ORIGINAL,US,EUR,66565,,
M1018212,,DEFAULT,US,EUR,43212,,
M1018212,,ORIGINAL,US,EUR,47991,,
,102121,DEFAULT,US,EUR,43212,,
,102121,ORIGINAL,US,EUR,47991,,
M58035,,DEFAULT,US,EUR,27503,,
M58035,,ORIGINAL,US,EUR,30536,,
,102124,DEFAULT,US,EUR,27503,,
,102124,ORIGINAL,US,EUR,30536,,
,102126,DEFAULT,US,EUR,26802,,
,102126,ORIGINAL,US,EUR,29757,,
,102128,DEFAULT,US,EUR,31819,,
,102128,ORIGINAL,US,EUR,35332,,
,102130,DEFAULT,US,EUR,32749,,
,102130,ORIGINAL,US,EUR,36365,,
M58100,,DEFAULT,US,EUR,26676,,
M58100,,ORIGINAL,US,EUR,29617,,
,102169,DEFAULT,US,EUR,26676,,
,102169,ORIGINAL,US,EUR,29617,,
M58095,,DEFAULT,US,EUR,15560,,
M58095,,ORIGINAL,US,EUR,17266,,
,102177,DEFAULT,US,EUR,15560,,
,102177,ORIGINAL,US,EUR,17266,,
M58102,,DEFAULT,US,EUR,17040,,
,102180,DEFAULT,US,EUR,17040,,
M58103,,DEFAULT,US,EUR,17040,,
,102181,DEFAULT,US,EUR,17040,,
M58104,,DEFAULT,US,EUR,17040,,
,102182,DEFAULT,US,EUR,17040,,
M58105,,DEFAULT,US,EUR,17040,,
,102183,DEFAULT,US,EUR,17040,,
M61124,,DEFAULT,US,EUR,15672,,
,102708,DEFAULT,US,EUR,15672,,
M61125,,DEFAULT,US,EUR,18485,,
,102712,DEFAULT,US,EUR,18485,,
M53287,,DEFAULT,US,EUR,12858,,
,102775,DEFAULT,US,EUR,12858,,
M53288,,DEFAULT,US,EUR,13234,,
,102779,DEFAULT,US,EUR,13234,,
M226,,DEFAULT,US,EUR,39302,,
,102809,DEFAULT,US,EUR,39302,,
M62584,,DEFAULT,US,EUR,16984,,
,102841,DEFAULT,US,EUR,16984,,
M766,,DEFAULT,US,EUR,19422,,
,102917,DEFAULT,US,EUR,19422,,
M767,,DEFAULT,US,EUR,20032,,
,102918,DEFAULT,US,EUR,20032,,
M768,,DEFAULT,US,EUR,21860,,
,102919,DEFAULT,US,EUR,21860,,
M769,,DEFAULT,US,EUR,23361,,
,102920,DEFAULT,US,EUR,23361,,
M771,,DEFAULT,US,EUR,25236,,
,102922,DEFAULT,US,EUR,25236,,
M787,,DEFAULT,US,EUR,23454,,
,102923,DEFAULT,US,EUR,23454,,
M788,,DEFAULT,US,EUR,25049,,
,102924,DEFAULT,US,EUR,25049,,
M789,,DEFAULT,US,EUR,25611,,
,102925,DEFAULT,US,EUR,25611,,
,102935,DEFAULT,US,EUR,13064,,
,102936,DEFAULT,US,EUR,14875,,
,102938,DEFAULT,US,EUR,17641,,
,102939,DEFAULT,US,EUR,18672,,
M719,,DEFAULT,US,EUR,19470,,
,102940,DEFAULT,US,EUR,19470,,
M72878,,DEFAULT,US,EUR,19111,,
,102972,DEFAULT,US,EUR,19111,,
M64947,,DEFAULT,US,EUR,13477,,
,102976,DEFAULT,US,EUR,13477,,
M64934,,DEFAULT,US,EUR,20735,,
,102988,DEFAULT,US,EUR,20735,,
M40490,,DEFAULT,US,EUR,26361,,
,103117,DEFAULT,US,EUR,26361,,
M40491,,DEFAULT,US,EUR,33863,,
,103118,DEFAULT,US,EUR,33863,,
M11306,,DEFAULT,US,EUR,15259,,
,103235,DEFAULT,US,EUR,15259,,
M74815,,DEFAULT,US,EUR,17922,,
,103296,DEFAULT,US,EUR,17922,,
M66923,,DEFAULT,US,EUR,9539,,
,103388,DEFAULT,US,EUR,9539,,
M69408,,DEFAULT,US,EUR,21485,,
,103510,DEFAULT,US,EUR,21485,,
M1028049,,DEFAULT,US,EUR,28237,,
,103740,DEFAULT,US,EUR,28237,,
M72844,,DEFAULT,US,EUR,64807,,
,103836,DEFAULT,US,EUR,64807,,
M72843,,DEFAULT,US,EUR,43240,,
,103838,DEFAULT,US,EUR,43240,,
M72937,,DEFAULT,US,EUR,49991,,
,103889,DEFAULT,US,EUR,49991,,
M72938,,DEFAULT,US,EUR,51773,,
,103890,DEFAULT,US,EUR,51773,,
M72933,,DEFAULT,US,EUR,40193,,
,103905,DEFAULT,US,EUR,40193,,
M72935,,DEFAULT,US,EUR,41974,,
,103907,DEFAULT,US,EUR,41974,,
M26831,,DEFAULT,US,EUR,64807,,
,104074,DEFAULT,US,EUR,64807,,
M10577,,DEFAULT,US,EUR,8423,,
,104151,DEFAULT,US,EUR,8423,,
M10871,,DEFAULT,US,EUR,9848,,
,104190,DEFAULT,US,EUR,9848,,
M10872,,DEFAULT,US,EUR,10439,,
,104192,DEFAULT,US,EUR,10439,,
M11473,,DEFAULT,US,EUR,10805,,
,104440,DEFAULT,US,EUR,10805,,
M75071,,DEFAULT,US,EUR,19664,,
,104445,DEFAULT,US,EUR,19664,,
M11542,,DEFAULT,US,EUR,9848,,
M11542,,ORIGINAL,US,EUR,10920,,
,104517,DEFAULT,US,EUR,9848,,
,104517,ORIGINAL,US,EUR,10920,,
M2365,,DEFAULT,US,EUR,24017,,
,104523,DEFAULT,US,EUR,24017,,
M2366,,DEFAULT,US,EUR,25856,,
,104524,DEFAULT,US,EUR,25856,,
M526,,DEFAULT,US,EUR,26822,,
,104937,DEFAULT,US,EUR,26822,,
M528,,DEFAULT,US,EUR,27834,,
M528,,ORIGINAL,US,EUR,30904,,
,104939,DEFAULT,US,EUR,27834,,
,104939,ORIGINAL,US,EUR,30904,,
M79892,,DEFAULT,US,EUR,12314,,
,107061,DEFAULT,US,EUR,12314,,
M79932,,DEFAULT,US,EUR,8556,,
,107063,DEFAULT,US,EUR,8556,,
M80392,,DEFAULT,US,EUR,17283,,
,107253,DEFAULT,US,EUR,17283,,
,107252,DEFAULT,US,EUR,18991,,
M12655,,DEFAULT,US,EUR,17283,,
,107254,DEFAULT,US,EUR,17283,,
M12656,,DEFAULT,US,EUR,20390,,
,107255,DEFAULT,US,EUR,20390,,
M87416,,DEFAULT,US,EUR,37871,,
,107273,DEFAULT,US,EUR,37871,,
M87599,,DEFAULT,US,EUR,65335,,
,107287,DEFAULT,US,EUR,65335,,
M213,,DEFAULT,US,EUR,24140,,
,107305,DEFAULT,US,EUR,24140,,
M229,,DEFAULT,US,EUR,31864,,
,107306,DEFAULT,US,EUR,31864,,
M14054,,DEFAULT,US,EUR,43021,,
,107310,DEFAULT,US,EUR,43021,,
M15127,,DEFAULT,US,EUR,24140,,
,107311,DEFAULT,US,EUR,24140,,
M432,,DEFAULT,US,EUR,54223,,
,107313,DEFAULT,US,EUR,54223,,
M87464,,DEFAULT,US,EUR,34438,,
,107315,DEFAULT,US,EUR,34438,,
M86939,,DEFAULT,US,EUR,18177,,
,107396,DEFAULT,US,EUR,18177,,
M86938,,DEFAULT,US,EUR,19984,,
,107403,DEFAULT,US,EUR,19984,,
M90851,,DEFAULT,US,EUR,121665,,
,107938,DEFAULT,US,EUR,121665,,
M90810,,DEFAULT,US,EUR,31864,,
,108263,DEFAULT,US,EUR,31864,,
M90737,,DEFAULT,US,EUR,14708,,
,108278,DEFAULT,US,EUR,14708,,
M90800,,DEFAULT,US,EUR,30148,,
,108287,DEFAULT,US,EUR,30148,,
M90805,,DEFAULT,US,EUR,44737,,
,108298,DEFAULT,US,EUR,44737,,
M90806,,DEFAULT,US,EUR,55939,,
,108302,DEFAULT,US,EUR,55939,,
M1000785,,DEFAULT,US,EUR,40762,,
,212427,DEFAULT,US,EUR,40762,,
M1000786,,DEFAULT,US,EUR,12345,,
,212440,DEFAULT,US,EUR,12345,,
M1000838,,DEFAULT,US,EUR,141488,,
,212442,DEFAULT,US,EUR,141488,,
M1000839,,DEFAULT,US,EUR,168113,,
,212444,DEFAULT,US,EUR,168113,,
M1000840,,DEFAULT,US,EUR,266345,,
,212447,DEFAULT,US,EUR,266345,,
M1006484,,DEFAULT,US,EUR,21456,,
,212837,DEFAULT,US,EUR,21456,,
M1006811,,DEFAULT,US,EUR,14564,,
,213103,DEFAULT,US,EUR,14564,,
M1006871,,DEFAULT,US,EUR,24501,,
,213216,DEFAULT,US,EUR,24501,,
M5108,,DEFAULT,US,EUR,9224,,
,400065,DEFAULT,US,EUR,9224,,
M5043,,DEFAULT,US,EUR,27075,,
,400072,DEFAULT,US,EUR,27075,,
M5022,,DEFAULT,US,EUR,18177,,
,400074,DEFAULT,US,EUR,18177,,
M5113,,DEFAULT,US,EUR,16370,,
,400434,DEFAULT,US,EUR,16370,,
M65062,,DEFAULT,US,EUR,148809,,
,400855,DEFAULT,US,EUR,148809,,
M5154,,DEFAULT,US,EUR,11176,,
,401627,DEFAULT,US,EUR,11176,,
M5155,,DEFAULT,US,EUR,15576,,
,401629,DEFAULT,US,EUR,15576,,
M5147,,DEFAULT,US,EUR,16009,,
,401768,DEFAULT,US,EUR,16009,,
M5148,,DEFAULT,US,EUR,21791,,
,401781,DEFAULT,US,EUR,21791,,
M5044,,DEFAULT,US,EUR,18006,,
,403006,DEFAULT,US,EUR,18006,,
M70208,,DEFAULT,US,EUR,19984,,
,403125,DEFAULT,US,EUR,19984,,
M88184,,DEFAULT,US,EUR,587410,,
,404108,DEFAULT,US,EUR,587410,,
M1031236,,DEFAULT,US,EUR,16912,,
,408034,DEFAULT,US,EUR,16912,,
M1031238,,DEFAULT,US,EUR,5430,,
,408104,DEFAULT,US,EUR,5430,,
M90799,,DEFAULT,US,EUR,34438,,
,410075,DEFAULT,US,EUR,34438,,
M90802,,DEFAULT,US,EUR,42163,,
,410083,DEFAULT,US,EUR,42163,,
M1024684,,DEFAULT,US,EUR,53319,,
,410090,DEFAULT,US,EUR,53319,,
M1024689,,DEFAULT,US,EUR,74820,,
,410102,DEFAULT,US,EUR,74820,,
M90804,,DEFAULT,US,EUR,24140,,
,410104,DEFAULT,US,EUR,24140,,
M1080190,,DEFAULT,US,EUR,27573,,
,411653,DEFAULT,US,EUR,27573,,
M1079243,,DEFAULT,US,EUR,18177,,
,413849,DEFAULT,US,EUR,18177,,
M1079219,,DEFAULT,US,EUR,35342,,
,413850,DEFAULT,US,EUR,35342,,
M1079221,,DEFAULT,US,EUR,16521,,
,413852,DEFAULT,US,EUR,16521,,
M1079222,,DEFAULT,US,EUR,29018,,
,413854,DEFAULT,US,EUR,29018,,
M1028375,,DEFAULT,US,EUR,73104,,
,414097,DEFAULT,US,EUR,73104,,
M1028376,,DEFAULT,US,EUR,77350,,
,414098,DEFAULT,US,EUR,77350,,
M29455,,DEFAULT,US,EUR,29018,,
M29455,,ORIGINAL,US,EUR,32220,,
,419780,DEFAULT,US,EUR,29018,,
,419780,ORIGINAL,US,EUR,32220,,
M29456,,DEFAULT,US,EUR,22718,,
,419781,DEFAULT,US,EUR,22718,,
,419782,DEFAULT,US,EUR,18214,,
M29468,,DEFAULT,US,EUR,50042,,
,419803,DEFAULT,US,EUR,50042,,
M29499,,DEFAULT,US,EUR,3017,,
,419869,DEFAULT,US,EUR,3017,,
M29501,,DEFAULT,US,EUR,24602,,
,419871,DEFAULT,US,EUR,24602,,
M29502,,DEFAULT,US,EUR,3488,,
,419872,DEFAULT,US,EUR,3488,,
M29503,,DEFAULT,US,EUR,5372,,
,419873,DEFAULT,US,EUR,5372,,
M29504,,DEFAULT,US,EUR,28371,,
,419876,DEFAULT,US,EUR,28371,,
M29507,,DEFAULT,US,EUR,18949,,
,419880,DEFAULT,US,EUR,18949,,
M29523,,DEFAULT,US,EUR,46273,,
,419897,DEFAULT,US,EUR,46273,,
M29524,,DEFAULT,US,EUR,33082,,
M29524,,ORIGINAL,US,EUR,36735,,
,419898,DEFAULT,US,EUR,33082,,
,419898,ORIGINAL,US,EUR,36735,,
M29525,,DEFAULT,US,EUR,9808,,
,419900,DEFAULT,US,EUR,9808,,
M29526,,DEFAULT,US,EUR,9808,,
,419901,DEFAULT,US,EUR,9808,,
M29529,,DEFAULT,US,EUR,77640,,
M29529,,ORIGINAL,US,EUR,86244,,
,419904,DEFAULT,US,EUR,77640,,
,419904,ORIGINAL,US,EUR,86244,,
M29530,,DEFAULT,US,EUR,89100,,
M29530,,ORIGINAL,US,EUR,98977,,
,419905,DEFAULT,US,EUR,89100,,
,419905,ORIGINAL,US,EUR,98977,,
M21062,,DEFAULT,US,EUR,635,,
,420506,DEFAULT,US,EUR,635,,
M21066,,DEFAULT,US,EUR,445,,
,420514,DEFAULT,US,EUR,445,,
M21067,,DEFAULT,US,EUR,483,,
,420520,DEFAULT,US,EUR,483,,
M21073,,DEFAULT,US,EUR,759,,
,420527,DEFAULT,US,EUR,759,,
M21090,,DEFAULT,US,EUR,2024,,
,420549,DEFAULT,US,EUR,2024,,
M21091,,DEFAULT,US,EUR,3006,,
,420550,DEFAULT,US,EUR,3006,,
M21092,,DEFAULT,US,EUR,1148,,
,420551,DEFAULT,US,EUR,1148,,
M21093,,DEFAULT,US,EUR,2940,,
,420554,DEFAULT,US,EUR,2940,,
M21094,,DEFAULT,US,EUR,10631,,
,420555,DEFAULT,US,EUR,10631,,
M21097,,DEFAULT,US,EUR,2148,,
,420562,DEFAULT,US,EUR,2148,,
M21099,,DEFAULT,US,EUR,1034,,
,420565,DEFAULT,US,EUR,1034,,
M21100,,DEFAULT,US,EUR,1527,,
,420566,DEFAULT,US,EUR,1527,,
M21101,,DEFAULT,US,EUR,2227,,
,420567,DEFAULT,US,EUR,2227,,
M21103,,DEFAULT,US,EUR,2382,,
,420573,DEFAULT,US,EUR,2382,,
M21104,,DEFAULT,US,EUR,7839,,
,420574,DEFAULT,US,EUR,7839,,
M21105,,DEFAULT,US,EUR,2192,,
,420575,DEFAULT,US,EUR,2192,,
M21189,,DEFAULT,US,EUR,863,,
,420685,DEFAULT,US,EUR,600,,"[{""quantity"":5,""net_price"":350,""gross_price"":},{""quantity"":10,""net_price"":300,""gross_price"":},{""quantity"":20,""net_price"":200,""gross_price"":}]"
M21190,,DEFAULT,US,EUR,606,,
M21190,,ORIGINAL,US,EUR,651,,
,420687,DEFAULT,US,EUR,606,,
,420687,ORIGINAL,US,EUR,651,,
M21191,,DEFAULT,US,EUR,505,,
,420689,DEFAULT,US,EUR,505,,
M21193,,DEFAULT,US,EUR,936,,
,420691,DEFAULT,US,EUR,936,,
M21194,,DEFAULT,US,EUR,688,,
,420692,DEFAULT,US,EUR,688,,
M21195,,DEFAULT,US,EUR,555,,
,420694,DEFAULT,US,EUR,555,,
M21196,,DEFAULT,US,EUR,994,,
,420695,DEFAULT,US,EUR,994,,
M21197,,DEFAULT,US,EUR,1235,,
,420696,DEFAULT,US,EUR,1235,,
M21200,,DEFAULT,US,EUR,563,,
,420706,DEFAULT,US,EUR,563,,
M21201,,DEFAULT,US,EUR,555,,
,420707,DEFAULT,US,EUR,555,,
M21202,,DEFAULT,US,EUR,1076,,
,420708,DEFAULT,US,EUR,1076,,
M21203,,DEFAULT,US,EUR,1076,,
,420709,DEFAULT,US,EUR,1076,,
M21205,,DEFAULT,US,EUR,406,,
,420712,DEFAULT,US,EUR,406,,
M21296,,DEFAULT,US,EUR,1193,,
,420836,DEFAULT,US,EUR,1193,,
M21299,,DEFAULT,US,EUR,3265,,
,420845,DEFAULT,US,EUR,3265,,
M21635,,DEFAULT,US,EUR,1400,,
,421245,DEFAULT,US,EUR,1400,,
M21636,,DEFAULT,US,EUR,1036,,
,421246,DEFAULT,US,EUR,1036,,
M21637,,DEFAULT,US,EUR,671,,
,421247,DEFAULT,US,EUR,671,,
M21638,,DEFAULT,US,EUR,779,,
,421248,DEFAULT,US,EUR,779,,
M21646,,DEFAULT,US,EUR,414,,
,421261,DEFAULT,US,EUR,414,,
M21648,,DEFAULT,US,EUR,911,,
,421263,DEFAULT,US,EUR,911,,
M21650,,DEFAULT,US,EUR,654,,
,421265,DEFAULT,US,EUR,654,,
M21679,,DEFAULT,US,EUR,721,,
,421322,DEFAULT,US,EUR,721,,
M21680,,DEFAULT,US,EUR,645,,
,421323,DEFAULT,US,EUR,645,,
M21681,,DEFAULT,US,EUR,721,,
,421324,DEFAULT,US,EUR,721,,
M21684,,DEFAULT,US,EUR,464,,
,421327,DEFAULT,US,EUR,464,,
M21690,,DEFAULT,US,EUR,721,,
,421339,DEFAULT,US,EUR,721,,
,421340,DEFAULT,US,EUR,721,,
M21691,,DEFAULT,US,EUR,721,,
,421341,DEFAULT,US,EUR,721,,
,421342,DEFAULT,US,EUR,721,,
M21692,,DEFAULT,US,EUR,721,,
,421343,DEFAULT,US,EUR,721,,
,421344,DEFAULT,US,EUR,721,,
M21693,,DEFAULT,US,EUR,721,,
,421345,DEFAULT,US,EUR,721,,
,421346,DEFAULT,US,EUR,721,,
M21694,,DEFAULT,US,EUR,853,,
,421347,DEFAULT,US,EUR,853,,
M21703,,DEFAULT,US,EUR,613,,
,421378,DEFAULT,US,EUR,613,,
M21708,,DEFAULT,US,EUR,654,,
,421418,DEFAULT,US,EUR,654,,
M21704,,DEFAULT,US,EUR,505,,
,421425,DEFAULT,US,EUR,505,,
M21711,,DEFAULT,US,EUR,572,,
,421426,DEFAULT,US,EUR,572,,
M21713,,DEFAULT,US,EUR,1061,,
,421428,DEFAULT,US,EUR,1061,,
M21714,,DEFAULT,US,EUR,1044,,
,421432,DEFAULT,US,EUR,1044,,
M21715,,DEFAULT,US,EUR,688,,
,421433,DEFAULT,US,EUR,688,,
M21716,,DEFAULT,US,EUR,746,,
,421435,DEFAULT,US,EUR,746,,
M21717,,DEFAULT,US,EUR,406,,
,421436,DEFAULT,US,EUR,406,,
M21740,,DEFAULT,US,EUR,530,,
,421475,DEFAULT,US,EUR,530,,
M21741,,DEFAULT,US,EUR,530,,
,421476,DEFAULT,US,EUR,530,,
M21742,,DEFAULT,US,EUR,530,,
,421477,DEFAULT,US,EUR,530,,
M21743,,DEFAULT,US,EUR,530,,
,421478,DEFAULT,US,EUR,530,,
M21744,,DEFAULT,US,EUR,572,,
,421479,DEFAULT,US,EUR,572,,
M21745,,DEFAULT,US,EUR,1193,,
,421481,DEFAULT,US,EUR,1193,,
M21759,,DEFAULT,US,EUR,2684,,
M21759,,ORIGINAL,US,EUR,2960,,
,421511,DEFAULT,US,EUR,2684,,
,421511,ORIGINAL,US,EUR,2960,,
M21766,,DEFAULT,US,EUR,428,,
,421519,DEFAULT,US,EUR,428,,
,421519_1,DEFAULT,US,EUR,1340,,
,421519_2,DEFAULT,US,EUR,2480,,
,421519_3,DEFAULT,US,EUR,3620,,
M21771,,DEFAULT,US,EUR,420,,
,421530,DEFAULT,US,EUR,420,,
M21772,,DEFAULT,US,EUR,3261,,
,421531,DEFAULT,US,EUR,3261,,
M21773,,DEFAULT,US,EUR,3702,,
,421533,DEFAULT,US,EUR,3702,,
M21774,,DEFAULT,US,EUR,1610,,
,421534,DEFAULT,US,EUR,1610,,
M21777,,DEFAULT,US,EUR,1408,,
,421538,DEFAULT,US,EUR,1408,,
M21778,,DEFAULT,US,EUR,1408,,
,421539,DEFAULT,US,EUR,1408,,
M21779,,DEFAULT,US,EUR,2794,,
,421540,DEFAULT,US,EUR,2794,,
M21903,,DEFAULT,US,EUR,1108,,
,421768,DEFAULT,US,EUR,1108,,
M22230,,DEFAULT,US,EUR,1081,,
,422524,DEFAULT,US,EUR,1081,,
M22232,,DEFAULT,US,EUR,851,,
,422528,DEFAULT,US,EUR,851,,
M22269,,DEFAULT,US,EUR,949,,
,422573,DEFAULT,US,EUR,949,,
M22397,,DEFAULT,US,EUR,516,,
,422721,DEFAULT,US,EUR,516,,
M22398,,DEFAULT,US,EUR,240,,
,422722,DEFAULT,US,EUR,240,,
M22410,,DEFAULT,US,EUR,817,,
,422741,DEFAULT,US,EUR,817,,
M22411,,DEFAULT,US,EUR,817,,
,422743,DEFAULT,US,EUR,817,,
M22412,,DEFAULT,US,EUR,1258,,
,422745,DEFAULT,US,EUR,1258,,
M22432,,DEFAULT,US,EUR,684,,
,422780,DEFAULT,US,EUR,684,,
M22484,,DEFAULT,US,EUR,275,,
,422855,DEFAULT,US,EUR,275,,
M22613,,DEFAULT,US,EUR,375,,
,423105,DEFAULT,US,EUR,375,,
M22660,,DEFAULT,US,EUR,287,,
M22660,,ORIGINAL,US,EUR,296,,
,423172,DEFAULT,US,EUR,287,,
,423172,ORIGINAL,US,EUR,296,,
M22661,,DEFAULT,US,EUR,287,,
,423173,DEFAULT,US,EUR,287,,
M22662,,DEFAULT,US,EUR,287,,
,423174,DEFAULT,US,EUR,287,,
M22663,,DEFAULT,US,EUR,287,,
M22663,,ORIGINAL,US,EUR,296,,
,423175,DEFAULT,US,EUR,287,,
,423175,ORIGINAL,US,EUR,296,,
M22664,,DEFAULT,US,EUR,283,,
,423178,DEFAULT,US,EUR,283,,
M22682,,DEFAULT,US,EUR,4811,,
,423237,DEFAULT,US,EUR,4811,,
M22293,,DEFAULT,US,EUR,351,,
,423383,DEFAULT,US,EUR,351,,
M22796,,DEFAULT,US,EUR,292,,
M22796,,ORIGINAL,US,EUR,302,,
,423452,DEFAULT,US,EUR,292,,
,423452,ORIGINAL,US,EUR,302,,
M22797,,DEFAULT,US,EUR,287,,
,423456,DEFAULT,US,EUR,287,,
M23067,,DEFAULT,US,EUR,3580,,
,423909,DEFAULT,US,EUR,3580,,
M23340,,DEFAULT,US,EUR,939,,
,424265,DEFAULT,US,EUR,939,,
M23343,,DEFAULT,US,EUR,1290,,
,424270,DEFAULT,US,EUR,1290,,
M23345,,DEFAULT,US,EUR,693,,
,424273,DEFAULT,US,EUR,693,,
M23432,,DEFAULT,US,EUR,255,,
,424372,DEFAULT,US,EUR,255,,
M23436,,DEFAULT,US,EUR,321,,
,424384,DEFAULT,US,EUR,321,,
M23438,,DEFAULT,US,EUR,340,,
,424390,DEFAULT,US,EUR,340,,
M23440,,DEFAULT,US,EUR,340,,
,424397,DEFAULT,US,EUR,340,,
M23441,,DEFAULT,US,EUR,340,,
,424400,DEFAULT,US,EUR,340,,
M23444,,DEFAULT,US,EUR,379,,
,424409,DEFAULT,US,EUR,379,,
M23450,,DEFAULT,US,EUR,332,,
,424430,DEFAULT,US,EUR,332,,
M23451,,DEFAULT,US,EUR,332,,
,424431,DEFAULT,US,EUR,332,,
M23454,,DEFAULT,US,EUR,350,,
,424442,DEFAULT,US,EUR,350,,
M23455,,DEFAULT,US,EUR,350,,
,424447,DEFAULT,US,EUR,350,,
M23456,,DEFAULT,US,EUR,473,,
,424449,DEFAULT,US,EUR,473,,
