merchant_relation_key,abstract_sku,concrete_sku,price_type,store,currency,price_net,price_gross
mr-004,M53331,,DEFAULT,DE,EUR,18889,22477
mr-004,M53331,,DEFAULT,DE,CHF,21533,25624
mr-004,M53331,,ORIGINAL,DE,EUR,20988,24974
mr-004,M53331,,ORIGINAL,DE,CHF,23924,28470
mr-004,,100949,DEFAULT,DE,EUR,18889,22477
mr-004,,100949,DEFAULT,DE,CHF,21533,25624
mr-004,,100949,ORIGINAL,DE,EUR,20988,24974
mr-004,,100949,ORIGINAL,DE,CHF,23924,28470
mr-004,M49344,,DEFAULT,DE,EUR,16882,20089
mr-004,M49344,,DEFAULT,DE,CHF,19244,22901
mr-004,M49344,,ORIGINAL,DE,EUR,18757,22321
mr-004,M49344,,ORIGINAL,DE,CHF,21382,25445
mr-004,,100999,DEFAULT,DE,EUR,16882,20089
mr-004,,100999,DEFAULT,DE,CHF,19244,22901
mr-004,,100999,ORIGINAL,DE,EUR,18757,22321
mr-004,,100999,ORIGINAL,DE,CHF,21382,25445
mr-004,M49207,,DEFAULT,DE,EUR,45403,54029
mr-004,M49207,,DEFAULT,DE,CHF,51760,61592
mr-004,M49207,,ORIGINAL,DE,EUR,50448,60031
mr-004,M49207,,ORIGINAL,DE,CHF,57510,68436
mr-004,,101007,DEFAULT,DE,EUR,45403,54029
mr-004,,101007,DEFAULT,DE,CHF,51760,61592
mr-004,,101007,ORIGINAL,DE,EUR,50448,60031
mr-004,,101007,ORIGINAL,DE,CHF,57510,68436
mr-004,M53235,,DEFAULT,DE,EUR,40458,48144
mr-004,M53235,,DEFAULT,DE,CHF,46122,54883
mr-004,M53235,,ORIGINAL,DE,EUR,44953,53492
mr-004,M53235,,ORIGINAL,DE,CHF,51246,60980
mr-004,,101102,DEFAULT,DE,EUR,40458,48144
mr-004,,101102,DEFAULT,DE,CHF,46122,54883
mr-004,,101102,ORIGINAL,DE,EUR,44953,53492
mr-004,,101102,ORIGINAL,DE,CHF,51246,60980
mr-004,M731,,DEFAULT,DE,EUR,36572,43520
mr-004,M731,,DEFAULT,DE,CHF,41692,49613
mr-004,M731,,ORIGINAL,DE,EUR,40636,48355
mr-004,M731,,ORIGINAL,DE,CHF,46324,55124
mr-004,,101171,DEFAULT,DE,EUR,36572,43520
mr-004,,101171,DEFAULT,DE,CHF,41692,49613
mr-004,,101171,ORIGINAL,DE,EUR,40636,48355
mr-004,,101171,ORIGINAL,DE,CHF,46324,55124
mr-004,M1028038,,DEFAULT,DE,EUR,20225,24068
mr-004,M1028038,,DEFAULT,DE,CHF,23056,27437
mr-004,M1028038,,ORIGINAL,DE,EUR,22471,26742
mr-004,M1028038,,ORIGINAL,DE,CHF,25616,30485
mr-004,,101172,DEFAULT,DE,EUR,20225,24068
mr-004,,101172,DEFAULT,DE,CHF,23056,27437
mr-004,,101172,ORIGINAL,DE,EUR,22471,26742
mr-004,,101172,ORIGINAL,DE,CHF,25616,30485
mr-004,M2495,,DEFAULT,DE,EUR,19375,23057
mr-004,M2495,,DEFAULT,DE,CHF,22087,26284
mr-004,M2495,,ORIGINAL,DE,EUR,21528,25618
mr-004,M2495,,ORIGINAL,DE,CHF,24541,29203
mr-004,,101226,DEFAULT,DE,EUR,19375,23057
mr-004,,101226,DEFAULT,DE,CHF,22087,26284
mr-004,,101226,ORIGINAL,DE,EUR,21528,25618
mr-004,,101226,ORIGINAL,DE,CHF,24541,29203
mr-004,M11480,,DEFAULT,DE,EUR,22972,27336
mr-004,M11480,,DEFAULT,DE,CHF,26188,31163
mr-004,M11480,,ORIGINAL,DE,EUR,25524,30373
mr-004,M11480,,ORIGINAL,DE,CHF,29096,34625
mr-004,,101441,DEFAULT,DE,EUR,22972,27336
mr-004,,101441,DEFAULT,DE,CHF,26188,31163
mr-004,,101441,ORIGINAL,DE,EUR,25524,30373
mr-004,,101441,ORIGINAL,DE,CHF,29096,34625
mr-004,M1014948,,DEFAULT,DE,EUR,22178,26392
mr-004,M1014948,,DEFAULT,DE,CHF,25283,30086
mr-004,M1014948,,ORIGINAL,DE,EUR,24642,29323
mr-004,M1014948,,ORIGINAL,DE,CHF,28092,33428
mr-004,,101509,DEFAULT,DE,EUR,22178,26392
mr-004,,101509,DEFAULT,DE,CHF,25283,30086
mr-004,,101509,ORIGINAL,DE,EUR,24642,29323
mr-004,,101509,ORIGINAL,DE,CHF,28092,33428
mr-004,M64933,,DEFAULT,DE,EUR,13804,16427
mr-004,M64933,,DEFAULT,DE,CHF,15736,18726
mr-004,M64933,,ORIGINAL,DE,EUR,15337,18252
mr-004,M64933,,ORIGINAL,DE,CHF,17484,20806
mr-004,,101515,DEFAULT,DE,EUR,13804,16427
mr-004,,101515,DEFAULT,DE,CHF,15736,18726
mr-004,,101515,ORIGINAL,DE,EUR,15337,18252
mr-004,,101515,ORIGINAL,DE,CHF,17484,20806
mr-004,M39658,,DEFAULT,DE,EUR,23026,27401
mr-004,M39658,,DEFAULT,DE,CHF,26249,31236
mr-004,M39658,,ORIGINAL,DE,EUR,25584,30445
mr-004,M39658,,ORIGINAL,DE,CHF,29165,34706
mr-004,,101560,DEFAULT,DE,EUR,23026,27401
mr-004,,101560,DEFAULT,DE,CHF,26249,31236
mr-004,,101560,ORIGINAL,DE,EUR,25584,30445
mr-004,,101560,ORIGINAL,DE,CHF,29165,34706
mr-004,M15226,,DEFAULT,DE,EUR,25738,30628
mr-004,M15226,,DEFAULT,DE,CHF,29340,34915
mr-004,M15226,,ORIGINAL,DE,EUR,28597,34030
mr-004,M15226,,ORIGINAL,DE,CHF,32599,38794
mr-004,,101759,DEFAULT,DE,EUR,25738,30628
mr-004,,101759,DEFAULT,DE,CHF,29340,34915
mr-004,,101759,ORIGINAL,DE,EUR,28597,34030
mr-004,,101759,ORIGINAL,DE,CHF,32599,38794
mr-004,M79890,,DEFAULT,DE,EUR,13186,15691
mr-004,M79890,,DEFAULT,DE,CHF,15031,17887
mr-004,M79890,,ORIGINAL,DE,EUR,14650,17434
mr-004,M79890,,ORIGINAL,DE,CHF,16700,19874
mr-004,,101828,DEFAULT,DE,EUR,13186,15691
mr-004,,101828,DEFAULT,DE,CHF,15031,17887
mr-004,,101828,ORIGINAL,DE,EUR,14650,17434
mr-004,,101828,ORIGINAL,DE,CHF,16700,19874
mr-004,M74972,,DEFAULT,DE,EUR,39622,47150
mr-004,M74972,,DEFAULT,DE,CHF,45168,53750
mr-004,M74972,,ORIGINAL,DE,EUR,44023,52388
mr-004,M74972,,ORIGINAL,DE,CHF,50186,59722
mr-004,,101863,DEFAULT,DE,EUR,39622,47150
mr-004,,101863,DEFAULT,DE,CHF,45168,53750
mr-004,,101863,ORIGINAL,DE,EUR,44023,52388
mr-004,,101863,ORIGINAL,DE,CHF,50186,59722
mr-004,M74974,,DEFAULT,DE,EUR,51874,61729
mr-004,M74974,,DEFAULT,DE,CHF,59135,70370
mr-004,M74974,,ORIGINAL,DE,EUR,57637,68587
mr-004,M74974,,ORIGINAL,DE,CHF,65705,78188
mr-004,,101865,DEFAULT,DE,EUR,51874,61729
mr-004,,101865,DEFAULT,DE,CHF,59135,70370
mr-004,,101865,ORIGINAL,DE,EUR,57637,68587
mr-004,,101865,ORIGINAL,DE,CHF,65705,78188
mr-004,M74907,,DEFAULT,DE,EUR,71675,85292
mr-004,M74907,,DEFAULT,DE,CHF,81709,97232
mr-004,M74907,,ORIGINAL,DE,EUR,79638,94769
mr-004,M74907,,ORIGINAL,DE,CHF,90787,108036
mr-004,,101940,DEFAULT,DE,EUR,71675,85292
mr-004,,101940,DEFAULT,DE,CHF,81709,97232
mr-004,,101940,ORIGINAL,DE,EUR,79638,94769
mr-004,,101940,ORIGINAL,DE,CHF,90787,108036
mr-004,M1018212,,DEFAULT,DE,EUR,51614,61422
mr-004,M1018212,,DEFAULT,DE,CHF,58840,70020
mr-004,M1018212,,ORIGINAL,DE,EUR,57349,68246
mr-004,M1018212,,ORIGINAL,DE,CHF,65377,77800
mr-004,,102121,DEFAULT,DE,EUR,51614,61422
mr-004,,102121,DEFAULT,DE,CHF,58840,70020
mr-004,,102121,ORIGINAL,DE,EUR,57349,68246
mr-004,,102121,ORIGINAL,DE,CHF,65377,77800
mr-004,M58035,,DEFAULT,DE,EUR,32764,38989
mr-004,M58035,,DEFAULT,DE,CHF,37350,44447
mr-004,M58035,,ORIGINAL,DE,EUR,36403,43321
mr-004,M58035,,ORIGINAL,DE,CHF,41500,49385
mr-004,,102124,DEFAULT,DE,EUR,32764,38989
mr-004,,102124,DEFAULT,DE,CHF,37350,44447
mr-004,,102124,ORIGINAL,DE,EUR,36403,43321
mr-004,,102124,ORIGINAL,DE,CHF,41500,49385
mr-004,,102126,DEFAULT,DE,EUR,31922,37988
mr-004,,102126,DEFAULT,DE,CHF,36391,43306
mr-004,,102126,ORIGINAL,DE,EUR,35468,42209
mr-004,,102126,ORIGINAL,DE,CHF,40434,48116
mr-004,,102128,DEFAULT,DE,EUR,37943,45152
mr-004,,102128,DEFAULT,DE,CHF,43254,51473
mr-004,,102128,ORIGINAL,DE,EUR,42158,50168
mr-004,,102128,ORIGINAL,DE,CHF,48060,57192
mr-004,,102130,DEFAULT,DE,EUR,39059,46480
mr-004,,102130,DEFAULT,DE,CHF,44526,52986
mr-004,,102130,ORIGINAL,DE,EUR,43398,51643
mr-004,,102130,ORIGINAL,DE,CHF,49472,58873
mr-004,M58100,,DEFAULT,DE,EUR,31771,37807
mr-004,M58100,,DEFAULT,DE,CHF,36218,43099
mr-004,M58100,,ORIGINAL,DE,EUR,35300,42007
mr-004,M58100,,ORIGINAL,DE,CHF,40242,47887
mr-004,,102169,DEFAULT,DE,EUR,31771,37807
mr-004,,102169,DEFAULT,DE,CHF,36218,43099
mr-004,,102169,ORIGINAL,DE,EUR,35300,42007
mr-004,,102169,ORIGINAL,DE,CHF,40242,47887
mr-004,M58095,,DEFAULT,DE,EUR,18432,21935
mr-004,M58095,,DEFAULT,DE,CHF,21012,25006
mr-004,M58095,,ORIGINAL,DE,EUR,20479,24372
mr-004,M58095,,ORIGINAL,DE,CHF,23346,27784
mr-004,,102177,DEFAULT,DE,EUR,18432,21935
mr-004,,102177,DEFAULT,DE,CHF,21012,25006
mr-004,,102177,ORIGINAL,DE,EUR,20479,24372
mr-004,,102177,ORIGINAL,DE,CHF,23346,27784
mr-004,M58102,,DEFAULT,DE,EUR,20208,24048
mr-004,M58102,,DEFAULT,DE,CHF,23036,27414
mr-004,,102180,DEFAULT,DE,EUR,20208,24048
mr-004,,102180,DEFAULT,DE,CHF,23036,27414
mr-004,M58103,,DEFAULT,DE,EUR,20208,24048
mr-004,M58103,,DEFAULT,DE,CHF,23036,27414
mr-004,,102181,DEFAULT,DE,EUR,20208,24048
mr-004,,102181,DEFAULT,DE,CHF,23036,27414
mr-004,M58104,,DEFAULT,DE,EUR,20208,24048
mr-004,M58104,,DEFAULT,DE,CHF,23036,27414
mr-004,,102182,DEFAULT,DE,EUR,20208,24048
mr-004,,102182,DEFAULT,DE,CHF,23036,27414
mr-004,M58105,,DEFAULT,DE,EUR,20208,24048
mr-004,M58105,,DEFAULT,DE,CHF,23036,27414
mr-004,,102183,DEFAULT,DE,EUR,20208,24048
mr-004,,102183,DEFAULT,DE,CHF,23036,27414
mr-004,M61124,,DEFAULT,DE,EUR,18566,22093
mr-004,M61124,,DEFAULT,DE,CHF,21166,25186
mr-004,,102708,DEFAULT,DE,EUR,18566,22093
mr-004,,102708,DEFAULT,DE,CHF,21166,25186
mr-004,M61125,,DEFAULT,DE,EUR,21942,26111
mr-004,M61125,,DEFAULT,DE,CHF,25013,29766
mr-004,,102712,DEFAULT,DE,EUR,21942,26111
mr-004,,102712,DEFAULT,DE,CHF,25013,29766
mr-004,M53287,,DEFAULT,DE,EUR,15190,18077
mr-004,M53287,,DEFAULT,DE,CHF,17316,20606
mr-004,,102775,DEFAULT,DE,EUR,15190,18077
mr-004,,102775,DEFAULT,DE,CHF,17316,20606
mr-004,M53288,,DEFAULT,DE,EUR,15641,18612
mr-004,M53288,,DEFAULT,DE,CHF,17830,21217
mr-004,,102779,DEFAULT,DE,EUR,15641,18612
mr-004,,102779,DEFAULT,DE,CHF,17830,21217
mr-004,M226,,DEFAULT,DE,EUR,46922,55837
mr-004,M226,,DEFAULT,DE,CHF,53491,63654
mr-004,,102809,DEFAULT,DE,EUR,46922,55837
mr-004,,102809,DEFAULT,DE,CHF,53491,63654
mr-004,M62584,,DEFAULT,DE,EUR,20141,23968
mr-004,M62584,,DEFAULT,DE,CHF,22960,27323
mr-004,,102841,DEFAULT,DE,EUR,20141,23968
mr-004,,102841,DEFAULT,DE,CHF,22960,27323
mr-004,M766,,DEFAULT,DE,EUR,23066,27450
mr-004,M766,,DEFAULT,DE,CHF,26296,31292
mr-004,,102917,DEFAULT,DE,EUR,23066,27450
mr-004,,102917,DEFAULT,DE,CHF,26296,31292
mr-004,M767,,DEFAULT,DE,EUR,23798,28320
mr-004,M767,,DEFAULT,DE,CHF,27130,32284
mr-004,,102918,DEFAULT,DE,EUR,23798,28320
mr-004,,102918,DEFAULT,DE,CHF,27130,32284
mr-004,M768,,DEFAULT,DE,EUR,25992,30931
mr-004,M768,,DEFAULT,DE,CHF,29630,35261
mr-004,,102919,DEFAULT,DE,EUR,25992,30931
mr-004,,102919,DEFAULT,DE,CHF,29630,35261
mr-004,M769,,DEFAULT,DE,EUR,27793,33073
mr-004,M769,,DEFAULT,DE,CHF,31684,37703
mr-004,,102920,DEFAULT,DE,EUR,27793,33073
mr-004,,102920,DEFAULT,DE,CHF,31684,37703
mr-004,M771,,DEFAULT,DE,EUR,30043,35752
mr-004,M771,,DEFAULT,DE,CHF,34249,40757
mr-004,,102922,DEFAULT,DE,EUR,30043,35752
mr-004,,102922,DEFAULT,DE,CHF,34249,40757
mr-004,M787,,DEFAULT,DE,EUR,27905,33208
mr-004,M787,,DEFAULT,DE,CHF,31811,37856
mr-004,,102923,DEFAULT,DE,EUR,27905,33208
mr-004,,102923,DEFAULT,DE,CHF,31811,37856
mr-004,M788,,DEFAULT,DE,EUR,29819,35484
mr-004,M788,,DEFAULT,DE,CHF,33992,40451
mr-004,,102924,DEFAULT,DE,EUR,29819,35484
mr-004,,102924,DEFAULT,DE,CHF,33992,40451
mr-004,M789,,DEFAULT,DE,EUR,30493,36287
mr-004,M789,,DEFAULT,DE,CHF,34762,41366
mr-004,,102925,DEFAULT,DE,EUR,30493,36287
mr-004,,102925,DEFAULT,DE,CHF,34762,41366
mr-004,,102935,DEFAULT,DE,EUR,15437,18370
mr-004,,102935,DEFAULT,DE,CHF,17597,20941
mr-004,,102936,DEFAULT,DE,EUR,17610,20956
mr-004,,102936,DEFAULT,DE,CHF,20075,23888
mr-004,,102938,DEFAULT,DE,EUR,20929,24906
mr-004,,102938,DEFAULT,DE,CHF,23858,28392
mr-004,,102939,DEFAULT,DE,EUR,22166,26378
mr-004,,102939,DEFAULT,DE,CHF,25270,30071
mr-004,M719,,DEFAULT,DE,EUR,23124,27517
mr-004,M719,,DEFAULT,DE,CHF,26360,31369
mr-004,,102940,DEFAULT,DE,EUR,23124,27517
mr-004,,102940,DEFAULT,DE,CHF,26360,31369
mr-004,M72878,,DEFAULT,DE,EUR,22693,27005
mr-004,M72878,,DEFAULT,DE,CHF,25870,30785
mr-004,,102972,DEFAULT,DE,EUR,22693,27005
mr-004,,102972,DEFAULT,DE,CHF,25870,30785
mr-004,M64947,,DEFAULT,DE,EUR,15932,18960
mr-004,M64947,,DEFAULT,DE,CHF,18162,21614
mr-004,,102976,DEFAULT,DE,EUR,15932,18960
mr-004,,102976,DEFAULT,DE,CHF,18162,21614
mr-004,M64934,,DEFAULT,DE,EUR,24642,29324
mr-004,M64934,,DEFAULT,DE,CHF,28091,33430
mr-004,,102988,DEFAULT,DE,EUR,24642,29324
mr-004,,102988,DEFAULT,DE,CHF,28091,33430
mr-004,M40490,,DEFAULT,DE,EUR,31393,37358
mr-004,M40490,,DEFAULT,DE,CHF,35788,42588
mr-004,,103117,DEFAULT,DE,EUR,31393,37358
mr-004,,103117,DEFAULT,DE,CHF,35788,42588
mr-004,M40491,,DEFAULT,DE,EUR,40396,48071
mr-004,M40491,,DEFAULT,DE,CHF,46050,54800
mr-004,,103118,DEFAULT,DE,EUR,40396,48071
mr-004,,103118,DEFAULT,DE,CHF,46050,54800
mr-004,M11306,,DEFAULT,DE,EUR,18071,21504
mr-004,M11306,,DEFAULT,DE,CHF,20600,24514
mr-004,,103235,DEFAULT,DE,EUR,18071,21504
mr-004,,103235,DEFAULT,DE,CHF,20600,24514
mr-004,M74815,,DEFAULT,DE,EUR,21266,25307
mr-004,M74815,,DEFAULT,DE,CHF,24244,28849
mr-004,,103296,DEFAULT,DE,EUR,21266,25307
mr-004,,103296,DEFAULT,DE,CHF,24244,28849
mr-004,M66923,,DEFAULT,DE,EUR,11207,13336
mr-004,M66923,,DEFAULT,DE,CHF,12775,15202
mr-004,,103388,DEFAULT,DE,EUR,11207,13336
mr-004,,103388,DEFAULT,DE,CHF,12775,15202
mr-004,M69408,,DEFAULT,DE,EUR,25542,30396
mr-004,M69408,,DEFAULT,DE,CHF,29117,34651
mr-004,,103510,DEFAULT,DE,EUR,25542,30396
mr-004,,103510,DEFAULT,DE,CHF,29117,34651
mr-004,M1028049,,DEFAULT,DE,EUR,33644,40037
mr-004,M1028049,,DEFAULT,DE,CHF,38354,45641
mr-004,,103740,DEFAULT,DE,EUR,33644,40037
mr-004,,103740,DEFAULT,DE,CHF,38354,45641
mr-004,M72844,,DEFAULT,DE,EUR,77528,92258
mr-004,M72844,,DEFAULT,DE,CHF,88381,105174
mr-004,,103836,DEFAULT,DE,EUR,77528,92258
mr-004,,103836,DEFAULT,DE,CHF,88381,105174
mr-004,M72843,,DEFAULT,DE,EUR,51648,61462
mr-004,M72843,,DEFAULT,DE,CHF,58878,70066
mr-004,,103838,DEFAULT,DE,EUR,51648,61462
mr-004,,103838,DEFAULT,DE,CHF,58878,70066
mr-004,M72937,,DEFAULT,DE,EUR,59749,71102
mr-004,M72937,,DEFAULT,DE,CHF,68113,81056
mr-004,,103889,DEFAULT,DE,EUR,59749,71102
mr-004,,103889,DEFAULT,DE,CHF,68113,81056
mr-004,M72938,,DEFAULT,DE,EUR,61888,73646
mr-004,M72938,,DEFAULT,DE,CHF,70552,83957
mr-004,,103890,DEFAULT,DE,EUR,61888,73646
mr-004,,103890,DEFAULT,DE,CHF,70552,83957
mr-004,M72933,,DEFAULT,DE,EUR,47992,57110
mr-004,M72933,,DEFAULT,DE,CHF,54710,65105
mr-004,,103905,DEFAULT,DE,EUR,47992,57110
mr-004,,103905,DEFAULT,DE,CHF,54710,65105
mr-004,M72935,,DEFAULT,DE,EUR,50129,59654
mr-004,M72935,,DEFAULT,DE,CHF,57146,68005
mr-004,,103907,DEFAULT,DE,EUR,50129,59654
mr-004,,103907,DEFAULT,DE,CHF,57146,68005
mr-004,M26831,,DEFAULT,DE,EUR,77528,92258
mr-004,M26831,,DEFAULT,DE,CHF,88381,105174
mr-004,,104074,DEFAULT,DE,EUR,77528,92258
mr-004,,104074,DEFAULT,DE,CHF,88381,105174
mr-004,M10577,,DEFAULT,DE,EUR,9868,11742
mr-004,M10577,,DEFAULT,DE,CHF,11249,13385
mr-004,,104151,DEFAULT,DE,EUR,9868,11742
mr-004,,104151,DEFAULT,DE,CHF,11249,13385
mr-004,M10871,,DEFAULT,DE,EUR,11578,13778
mr-004,M10871,,DEFAULT,DE,CHF,13198,15707
mr-004,,104190,DEFAULT,DE,EUR,11578,13778
mr-004,,104190,DEFAULT,DE,CHF,13198,15707
mr-004,M10872,,DEFAULT,DE,EUR,12287,14622
mr-004,M10872,,DEFAULT,DE,CHF,14006,16668
mr-004,,104192,DEFAULT,DE,EUR,12287,14622
mr-004,,104192,DEFAULT,DE,CHF,14006,16668
mr-004,M11473,,DEFAULT,DE,EUR,12726,15144
mr-004,M11473,,DEFAULT,DE,CHF,14507,17263
mr-004,,104440,DEFAULT,DE,EUR,12726,15144
mr-004,,104440,DEFAULT,DE,CHF,14507,17263
mr-004,M75071,,DEFAULT,DE,EUR,23357,27796
mr-004,M75071,,DEFAULT,DE,CHF,26626,31686
mr-004,,104445,DEFAULT,DE,EUR,23357,27796
mr-004,,104445,DEFAULT,DE,CHF,26626,31686
mr-004,M11542,,DEFAULT,DE,EUR,11578,13778
mr-004,M11542,,DEFAULT,DE,CHF,13198,15707
mr-004,M11542,,ORIGINAL,DE,EUR,12864,15308
mr-004,M11542,,ORIGINAL,DE,CHF,14664,17452
mr-004,,104517,DEFAULT,DE,EUR,11578,13778
mr-004,,104517,DEFAULT,DE,CHF,13198,15707
mr-004,,104517,ORIGINAL,DE,EUR,12864,15308
mr-004,,104517,ORIGINAL,DE,CHF,14664,17452
mr-004,M2365,,DEFAULT,DE,EUR,28580,34010
mr-004,M2365,,DEFAULT,DE,CHF,32581,38771
mr-004,,104523,DEFAULT,DE,EUR,28580,34010
mr-004,,104523,DEFAULT,DE,CHF,32581,38771
mr-004,M2366,,DEFAULT,DE,EUR,30787,36637
mr-004,M2366,,DEFAULT,DE,CHF,35096,41766
mr-004,,104524,DEFAULT,DE,EUR,30787,36637
mr-004,,104524,DEFAULT,DE,CHF,35096,41766
mr-004,M526,,DEFAULT,DE,EUR,31946,38016
mr-004,M526,,DEFAULT,DE,CHF,36419,43338
mr-004,,104937,DEFAULT,DE,EUR,31946,38016
mr-004,,104937,DEFAULT,DE,CHF,36419,43338
mr-004,M528,,DEFAULT,DE,EUR,33161,39461
mr-004,M528,,DEFAULT,DE,CHF,37802,44984
mr-004,M528,,ORIGINAL,DE,EUR,36845,43844
mr-004,M528,,ORIGINAL,DE,CHF,42002,49982
